,QUERY_ID,TOTAL_ELAPSED_TIME,COMPILATION_TIME,EXECUTION_TIME,ROWS_PRODUCED,WAREHOUSE_NAME,QUERY_TEXT
164,01a7d429-0001-82ad-0000-0004f1872839,91884,177,91719,100000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
165,01a7d429-0001-82ad-0000-0004f1872835,26202,365,25855,1000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
166,01a7d429-0001-82ae-0000-0004f1871851,21181,289,20910,10000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
167,01a7d429-0001-82ae-0000-0004f187184d,20901,342,20581,100,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
168,01a7d429-0001-82ad-0000-0004f1872831,54327,896,53445,100000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
169,01a7d429-0001-82ae-0000-0004f1871849,11598,569,10973,1000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
170,01a7d429-0001-82ad-0000-0004f187282d,9484,703,8786,10000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
171,01a7d429-0001-82ad-0000-0004f1872829,9073,863,8320,100,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
172,01a7d429-0001-82ae-0000-0004f1871845,34,24,10,0,MEDIUM_TEST_WH,use warehouse LARGE_TEST_WH
173,01a7d429-0001-82ae-0000-0004f1871841,442103,148,328512,100000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
174,01a7d429-0001-82ad-0000-0004f1872825,113623,174,11487,1000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
175,01a7d429-0001-82ad-0000-0004f1872821,102185,212,3020,10000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
176,01a7d429-0001-82ae-0000-0004f187183d,99148,178,2563,100,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
177,01a7d429-0001-82ae-0000-0004f1871839,317398,149,223527,100000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
178,01a7d429-0001-82ad-0000-0004f187281d,96677,191,4999,1000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
179,01a7d429-0001-82ad-0000-0004f1872819,93960,191,2416,10000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
180,01a7d429-0001-82ae-0000-0004f1871835,91744,185,1843,100,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
181,01a7d429-0001-82ad-0000-0004f1872815,417969,199,335208,100000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
182,01a7d429-0001-82ad-0000-0004f1872811,91663,162,9861,1000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
183,01a7d429-0001-82ae-0000-0004f1871831,82836,155,2690,10000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
184,01a7d429-0001-82ae-0000-0004f187182d,80185,193,1669,100,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
185,01a7d429-0001-82ad-0000-0004f187280d,214959,173,183608,100000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
186,01a7d429-0001-82ad-0000-0004f1872809,31398,204,4481,1000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
187,01a7d429-0001-82ae-0000-0004f1871829,26955,166,1716,10000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
188,01a7d429-0001-82ae-0000-0004f1871825,25291,183,1602,100,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
189,01a7d429-0001-82ad-0000-0004f1872805,37,25,12,0,SMALL_TEST_WH,use warehouse MEDIUM_TEST_WH
190,01a7d429-0001-82ad-0000-0004f1872801,1731920,178,806289,100000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
191,01a7d429-0001-82ae-0000-0004f1871821,925671,185,14846,1000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
192,01a7d429-0001-82ae-0000-0004f187181d,910858,186,2828,10000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
193,01a7d429-0001-82ae-0000-0004f1871819,908060,203,2409,100,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
194,01a7d426-0001-82ae-0000-0004f18717f5,1585509,302,473987,100000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
195,01a7d425-0001-82ad-0000-0004f18727d1,1128330,183,6746,1000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
196,01a7d425-0001-82ae-0000-0004f18717e5,1129957,209,2292,10000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
197,01a7d425-0001-82ad-0000-0004f18727bd,1151008,156,697,100,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
198,01a7d425-0001-82ae-0000-0004f18717d1,1891409,183,748402,100000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
199,01a7d425-0001-82ae-0000-0004f18717cd,1156591,185,14778,1000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
200,01a7d425-0001-82ad-0000-0004f18727b1,1141849,198,2001,10000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
201,01a7d425-0001-82ae-0000-0004f18717c9,1147028,167,2527,100,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
202,01a7d424-0001-82ae-0000-0004f18717c5,1526121,127,394742,100000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
203,01a7d424-0001-82ad-0000-0004f1872799,1134579,195,6576,1000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
204,01a7d424-0001-82ae-0000-0004f18717c1,1129129,178,2103,10000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
205,01a7d424-0001-82ad-0000-0004f1872789,1129149,191,1370,100,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
206,01a7d424-0001-82ad-0000-0004f1872785,36,25,11,0,LARGE_TEST_WH,use warehouse SMALL_TEST_WH
207,01a7d424-0001-82ae-0000-0004f18717bd,60434,181,60265,100000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
208,01a7d424-0001-82ad-0000-0004f187277d,6445,143,6316,1000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
209,01a7d424-0001-82ae-0000-0004f18717b5,2624,166,2468,10000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
210,01a7d424-0001-82ad-0000-0004f1872775,2389,167,2230,100,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
211,01a7d424-0001-82ae-0000-0004f18717b1,47089,152,46949,100000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
212,01a7d424-0001-82ae-0000-0004f18717ad,4143,132,4017,1000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
213,01a7d424-0001-82ae-0000-0004f18717a9,2724,158,2572,10000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
214,01a7d424-0001-82ad-0000-0004f187276d,2079,166,1923,100,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
215,01a7d424-0001-82ad-0000-0004f1872761,67295,194,67117,100000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
216,01a7d424-0001-82ad-0000-0004f187275d,3746,183,3573,1000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
217,01a7d424-0001-82ae-0000-0004f187179d,1346,172,1180,10000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
218,01a7d424-0001-82ae-0000-0004f1871795,999,162,845,100,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
219,01a7d424-0001-82ad-0000-0004f1872759,32409,172,32251,100000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
220,01a7d424-0001-82ae-0000-0004f187178d,1948,168,1786,1000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
221,01a7d424-0001-82ae-0000-0004f1871785,734,172,566,10000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
222,01a7d424-0001-82ad-0000-0004f1872755,690,196,506,100,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
223,01a7d424-0001-82ae-0000-0004f1871781,43,30,13,0,MEDIUM_TEST_WH,use warehouse LARGE_TEST_WH
224,01a7d424-0001-82ae-0000-0004f1871775,703188,188,374451,100000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
225,01a7d424-0001-82ad-0000-0004f1872739,335006,167,11193,1000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
226,01a7d424-0001-82ae-0000-0004f1871769,329010,168,1775,10000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
227,01a7d424-0001-82ad-0000-0004f1872735,327272,154,2641,100,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
228,01a7d424-0001-82ad-0000-0004f1872731,485030,208,225669,100000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
229,01a7d423-0001-82ad-0000-0004f187272d,268618,203,4601,1000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
230,01a7d423-0001-82ae-0000-0004f1871759,264044,258,1696,10000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
231,01a7d423-0001-82ad-0000-0004f1872729,262326,227,1813,100,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
232,01a7d423-0001-82ae-0000-0004f187174d,625377,160,370065,100000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
233,01a7d423-0001-82ae-0000-0004f1871745,258430,173,10873,1000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
234,01a7d423-0001-82ad-0000-0004f1872719,248652,136,2973,10000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
235,01a7d423-0001-82ae-0000-0004f1871741,245733,172,2288,100,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
236,01a7d423-0001-82ad-0000-0004f1872715,430592,170,193306,100000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
237,01a7d423-0001-82ae-0000-0004f187173d,237323,163,4498,1000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
238,01a7d423-0001-82ae-0000-0004f1871739,232862,160,1987,10000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
239,01a7d423-0001-82ad-0000-0004f1872711,230930,181,1847,100,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
240,01a7d423-0001-82ae-0000-0004f1871735,36,26,10,0,SMALL_TEST_WH,use warehouse MEDIUM_TEST_WH
241,01a7d423-0001-82ae-0000-0004f187172d,1944677,179,811624,100000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
242,01a7d423-0001-82ae-0000-0004f1871729,1136143,161,15601,1000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
243,01a7d423-0001-82ae-0000-0004f1871725,1122701,263,2846,10000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
244,01a7d423-0001-82ad-0000-0004f18726f5,1119804,173,1644,100,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
245,01a7d423-0001-82ad-0000-0004f18726f1,1413120,198,474821,100000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
246,01a7d423-0001-82ad-0000-0004f18726ed,938322,184,7046,1000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
247,01a7d423-0001-82ae-0000-0004f187171d,934399,214,2350,10000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
248,01a7d422-0001-82ae-0000-0004f1871711,957400,189,2186,100,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
249,01a7d422-0001-82ae-0000-0004f187170d,1639988,228,733538,100000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
250,01a7d422-0001-82ad-0000-0004f18726e1,906481,177,14385,1000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
251,01a7d422-0001-82ad-0000-0004f18726dd,897289,200,2125,10000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
252,01a7d422-0001-82ae-0000-0004f18716fd,896240,194,2772,100,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
253,01a7d422-0001-82ad-0000-0004f18726d9,1291981,162,399172,100000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
254,01a7d422-0001-82ad-0000-0004f18726d5,893568,201,6470,1000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
255,01a7d422-0001-82ae-0000-0004f18716f1,900381,176,2155,10000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
256,01a7d422-0001-82ad-0000-0004f18726cd,898263,211,1239,100,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
257,01a7d422-0001-82ae-0000-0004f18716ed,38,27,11,0,LARGE_TEST_WH,use warehouse SMALL_TEST_WH
258,01a7d422-0001-82ad-0000-0004f18726c9,63897,194,63715,100000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
259,01a7d422-0001-82ad-0000-0004f18726c5,6957,193,6780,1000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
260,01a7d422-0001-82ad-0000-0004f18726c1,2506,185,2331,10000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
261,01a7d422-0001-82ad-0000-0004f18726bd,2035,149,1896,100,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
262,01a7d422-0001-82ae-0000-0004f18716e1,47524,181,47353,100000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
263,01a7d422-0001-82ae-0000-0004f18716dd,2989,175,2822,1000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
264,01a7d422-0001-82ae-0000-0004f18716d5,1729,174,1563,10000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
265,01a7d422-0001-82ae-0000-0004f18716cd,1695,177,1526,100,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
266,01a7d422-0001-82ae-0000-0004f18716c9,69310,174,69146,100000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
267,01a7d422-0001-82ad-0000-0004f18726b5,5330,182,5156,1000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
268,01a7d422-0001-82ae-0000-0004f18716c5,2073,179,1902,10000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
269,01a7d422-0001-82ae-0000-0004f18716bd,1983,171,1818,100,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
270,01a7d422-0001-82ae-0000-0004f18716b9,35097,180,34929,100000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
271,01a7d422-0001-82ad-0000-0004f18726ad,2510,203,2321,1000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
272,01a7d422-0001-82ae-0000-0004f18716b5,1332,171,1167,10000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
273,01a7d422-0001-82ae-0000-0004f18716b1,1679,219,1478,100,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
274,01a7d422-0001-82ae-0000-0004f18716ad,38,28,10,0,MEDIUM_TEST_WH,use warehouse LARGE_TEST_WH
275,01a7d421-0001-82ad-0000-0004f1872691,709461,154,390922,100000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
276,01a7d421-0001-82ae-0000-0004f1871695,318577,165,11557,1000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
277,01a7d421-0001-82ad-0000-0004f187268d,319349,205,2890,10000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
278,01a7d421-0001-82ad-0000-0004f1872689,316489,204,2871,100,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
279,01a7d421-0001-82ae-0000-0004f1871681,509116,203,228195,100000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
280,01a7d421-0001-82ae-0000-0004f187167d,280967,212,5657,1000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
281,01a7d421-0001-82ad-0000-0004f187267d,289630,213,2374,10000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
282,01a7d420-0001-82ae-0000-0004f1871669,302593,231,1145,100,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
283,01a7d420-0001-82ad-0000-0004f1872669,611103,205,366611,100000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
284,01a7d420-0001-82ae-0000-0004f1871665,252761,202,9759,1000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
285,01a7d420-0001-82ae-0000-0004f1871661,244083,185,2818,10000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
286,01a7d420-0001-82ae-0000-0004f187165d,241295,184,2387,100,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
287,01a7d420-0001-82ad-0000-0004f1872659,421877,158,187789,100000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
288,01a7d420-0001-82ad-0000-0004f1872655,234134,197,4569,1000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
289,01a7d420-0001-82ae-0000-0004f1871659,234911,144,1681,10000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
290,01a7d420-0001-82ad-0000-0004f1872645,236889,224,1887,100,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
291,01a7d420-0001-82ae-0000-0004f1871655,35,24,11,0,SMALL_TEST_WH,use warehouse MEDIUM_TEST_WH
292,01a7d420-0001-82ad-0000-0004f1872641,1749925,152,808165,100000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
293,01a7d420-0001-82ae-0000-0004f187164d,941796,213,15707,1000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
294,01a7d420-0001-82ad-0000-0004f187263d,926089,192,2642,10000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
295,01a7d420-0001-82ad-0000-0004f1872635,925507,222,2540,100,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
296,01a7d420-0001-82ae-0000-0004f1871649,1391926,204,471278,100000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
297,01a7d420-0001-82ad-0000-0004f1872631,923736,213,7282,1000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
298,01a7d420-0001-82ad-0000-0004f1872625,922722,186,1800,10000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
299,01a7d420-0001-82ad-0000-0004f1872621,920959,183,1153,100,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
300,01a7d420-0001-82ae-0000-0004f1871639,1458463,207,738075,100000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
301,01a7d420-0001-82ad-0000-0004f1872619,720443,152,14908,1000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
302,01a7d420-0001-82ae-0000-0004f1871635,705572,219,2594,10000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
303,01a7d420-0001-82ae-0000-0004f1871631,703004,193,2494,100,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
304,01a7d420-0001-82ad-0000-0004f1872611,1042863,178,391292,100000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
305,01a7d420-0001-82ad-0000-0004f187260d,651617,199,6761,1000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
306,01a7d420-0001-82ae-0000-0004f1871625,645970,197,1999,10000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
307,01a7d420-0001-82ad-0000-0004f1872609,644007,183,1339,100,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
308,01a7d420-0001-82ad-0000-0004f1872605,44,32,12,0,LARGE_TEST_WH,use warehouse SMALL_TEST_WH
309,01a7d41f-0001-82ae-0000-0004f1871619,161870,169,90877,100000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
310,01a7d41f-0001-82ad-0000-0004f18725f9,71048,176,9822,1000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
311,01a7d41f-0001-82ad-0000-0004f18725f1,65423,193,2468,10000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
312,01a7d41f-0001-82ae-0000-0004f1871611,65074,175,2739,100,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
313,01a7d41f-0001-82ae-0000-0004f187160d,141398,188,80535,100000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
314,01a7d41f-0001-82ae-0000-0004f1871605,65564,187,3630,1000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
315,01a7d41f-0001-82ae-0000-0004f18715fd,65213,169,2120,10000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
316,01a7d41f-0001-82ae-0000-0004f18715f5,65199,183,2169,100,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
317,01a7d41f-0001-82ad-0000-0004f18725d1,188781,162,107970,100000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
318,01a7d41e-0001-82ad-0000-0004f18725cd,84598,159,8359,1000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
319,01a7d41e-0001-82ad-0000-0004f18725c9,76297,187,2464,10000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
320,01a7d41e-0001-82ae-0000-0004f18715e1,75924,148,2517,100,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
321,01a7d41e-0001-82ad-0000-0004f18725c5,139740,182,89132,100000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
322,01a7d41e-0001-82ae-0000-0004f18715d9,52730,177,3914,1000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
323,01a7d41e-0001-82ad-0000-0004f18725c1,48851,189,1782,10000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
324,01a7d41e-0001-82ad-0000-0004f18725bd,47112,182,1641,100,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
325,01a7d41e-0001-82ae-0000-0004f18715d5,41,29,12,0,MEDIUM_TEST_WH,use warehouse LARGE_TEST_WH
326,01a7d41e-0001-82ae-0000-0004f18715c9,753018,201,396491,100000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
327,01a7d41e-0001-82ae-0000-0004f18715c1,366897,174,11853,1000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
328,01a7d41e-0001-82ad-0000-0004f1872589,355084,302,3376,10000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
329,01a7d41e-0001-82ae-0000-0004f18715bd,351649,284,2497,100,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
330,01a7d41d-0001-82ae-0000-0004f18715b5,570858,204,227470,100000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
331,01a7d41d-0001-82ae-0000-0004f18715ad,354591,201,4507,1000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
332,01a7d41d-0001-82ad-0000-0004f187256d,357256,160,2154,10000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
